id	name	name	name	cell_cicle	treatments	genetic_modifications	name	name	assembly_id	name	red_errors	orange_errors	yellow_errors	replicates	replication_type
/experiments/ENCSR897MYK/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR933MHJ/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR550SCU/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR638QYO/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR639GWS/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR469WAO/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR000DNA/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR892DRK/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR321BJQ/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR636YLV/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR623KNM/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DPD/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR541AOQ/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR473SUA/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR798EGJ/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR294JWV/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	1	2	isogenic
/experiments/ENCSR000DYF/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	3	2	isogenic
/experiments/ENCSR000DYE/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	3	2	isogenic
/experiments/ENCSR000DYD/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR000DYC/	ChIP-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	5	2	isogenic
/experiments/ENCSR000ELW/	DNase-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	3	isogenic
/experiments/ENCSR000CQC/	polyA depleted RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CON/	polyA RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CTL/	polyA RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CTM/	polyA RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSK/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSL/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSN/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSA/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CRW/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSO/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CSM/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CSB/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CTE/	small RNA-seq	cell line	A549	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR481JIW/	WGBS	cell line	A549	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR611JJS/	ChIP-seq	cell line	A673	-	-	-	release ready	ENCODE3	GRCh38	Homo sapiens	0	0	8	2	isogenic
/experiments/ENCSR435FGK/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	5	2	isogenic
/experiments/ENCSR988EGR/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	6	2	isogenic
/experiments/ENCSR747BYL/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	7	2	isogenic
/experiments/ENCSR179SAO/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	8	2	isogenic
/experiments/ENCSR714TJD/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	3	8	2	isogenic
/experiments/ENCSR581PUR/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	4	7	2	isogenic
/experiments/ENCSR521IZK/	ChIP-seq	cell line	A673	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	4	7	2	isogenic
/experiments/ENCSR778VGY/	ChIP-seq	cell line	ACC112	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	4	3	isogenic
/experiments/ENCSR059MVB/	ChIP-seq	cell line	ACC112	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	6	3	isogenic
/experiments/ENCSR897FOZ/	ChIP-seq	cell line	ACC112	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	6	2	isogenic
/experiments/ENCSR475NLR/	ChIP-seq	cell line	ACC112	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	6	2	isogenic
/experiments/ENCSR000DPI/	ChIP-seq	cell line	AG04449	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000ELX/	DNase-seq	cell line	AG04449	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CJW/	CAGE	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DPM/	ChIP-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DPO/	ChIP-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DPJ/	ChIP-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000ELY/	DNase-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CPX/	polyA depleted RNA-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000COO/	polyA RNA-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CRI/	small RNA-seq	cell line	AG04450	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	1	2	isogenic
/experiments/ENCSR000DPR/	ChIP-seq	cell line	AG09309	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR000ELZ/	DNase-seq	cell line	AG09309	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DPU/	ChIP-seq	cell line	AG09319	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DPS/	ChIP-seq	cell line	AG09319	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR000EMA/	DNase-seq	cell line	AG09319	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DPX/	ChIP-seq	cell line	AG10803	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR000DPV/	ChIP-seq	cell line	AG10803	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000EMB/	DNase-seq	cell line	AG10803	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DQB/	ChIP-seq	cell line	BE2C	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR000DQD/	ChIP-seq	cell line	BE2C	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR000EMD/	DNase-seq	cell line	BE2C	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000BYK/	polyA RNA-seq	cell line	BE2C	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	2	2	isogenic
/experiments/ENCSR000CJX/	CAGE	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DQH/	ChIP-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DQI/	ChIP-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	6	2	isogenic
/experiments/ENCSR000DQG/	ChIP-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000DQF/	ChIP-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000EME/	DNase-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CQD/	polyA depleted RNA-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000COP/	polyA RNA-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000CRG/	small RNA-seq	cell line	BJ	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	2	2	isogenic
/experiments/ENCSR027UFT/	ChIP-seq	cell line	C4-2B	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR279KIX/	ChIP-seq	cell line	C4-2B	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR460LGH/	ChIP-seq	cell line	C4-2B	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR142YZV/	siRNA RNA-seq	cell line	C4-2B	-	-	/genetic-modifications/ENCGM752AFW/	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	0	3	isogenic
/experiments/ENCSR244ZVP/	siRNA RNA-seq	cell line	C4-2B	-	-	/genetic-modifications/ENCGM989SXT/	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	0	3	isogenic
/experiments/ENCSR000DQM/	ChIP-seq	cell line	Caco-2	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DQK/	ChIP-seq	cell line	Caco-2	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000DQL/	ChIP-seq	cell line	Caco-2	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000DQN/	ChIP-seq	cell line	Caco-2	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	6	2	isogenic
/experiments/ENCSR000EMI/	DNase-seq	cell line	Caco-2	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR584JXD/	total RNA-seq	cell line	Caki2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR346IHH/	DNase-seq	cell line	Daoy	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	4	isogenic
/experiments/ENCSR700NMZ/	RAMPAGE	cell line	Daoy	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR254JJM/	total RNA-seq	cell line	Daoy	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000AQV/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR000AQW/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR564VIX/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR000ARY/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR000ARA/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	5	2	isogenic
/experiments/ENCSR000ARC/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	1	2	isogenic
/experiments/ENCSR000AQX/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	2	2	isogenic
/experiments/ENCSR000ARB/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	2	2	isogenic
/experiments/ENCSR000AQY/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	2	2	isogenic
/experiments/ENCSR000ARZ/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR000ASX/	ChIP-seq	cell line	DND-41	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	3	3	isogenic
/experiments/ENCSR859FGW/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR992YSL/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR052WRV/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR463DSJ/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR623GZY/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR741STU/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR460SEN/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	5	2	isogenic
/experiments/ENCSR350RYG/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	5	2	isogenic
/experiments/ENCSR784AQY/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	5	2	isogenic
/experiments/ENCSR562NOP/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	1	7	2	isogenic
/experiments/ENCSR627TNG/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	4	2	isogenic
/experiments/ENCSR084RDK/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	4	2	isogenic
/experiments/ENCSR966HBM/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	4	3	isogenic
/experiments/ENCSR279JHU/	ChIP-seq	cell line	DOHH2	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	2	5	3	isogenic
/experiments/ENCSR691MQJ/	DNase-seq	cell line	EL	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	3	isogenic
/experiments/ENCSR240TPI/	DNase-seq	cell line	ELR	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR653DFZ/	total RNA-seq	cell line	G401	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR000EMO/	DNase-seq	cell line	GM04503	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000EMP/	DNase-seq	cell line	GM04504	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DQV/	ChIP-seq	cell line	GM06990	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DQU/	ChIP-seq	cell line	GM06990	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000DQT/	ChIP-seq	cell line	GM06990	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	2	1	2	isogenic
/experiments/ENCSR000DQW/	ChIP-seq	cell line	GM06990	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	3	4	2	isogenic
/experiments/ENCSR000EMQ/	DNase-seq	cell line	GM06990	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	1	2	isogenic
/experiments/ENCSR000FCL/	ChIP-seq	cell line	GM08714	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	3	2	isogenic
/experiments/ENCSR000EUI/	ChIP-seq	cell line	GM08714	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	3	2	isogenic
/experiments/ENCSR000DQZ/	ChIP-seq	cell line	GM12864	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000DRC/	ChIP-seq	cell line	GM12865	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	4	2	isogenic
/experiments/ENCSR000EMS/	DNase-seq	cell line	GM12865	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000DRR/	ChIP-seq	cell line	GM12874	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	1	4	2	isogenic
/experiments/ENCSR000CJZ/	CAGE	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CKA/	CAGE	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000CJY/	CAGE	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR330OEO/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR330EXS/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	0	2	isogenic
/experiments/ENCSR706YUH/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR514VAY/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR408JQO/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR636MKU/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR874AFU/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR549NPZ/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR514VYD/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR391IWM/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR509FWH/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR711XNY/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR732PJX/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR657PEW/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	1	2	isogenic
/experiments/ENCSR000BQK/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR000BGT/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR000BRI/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE2	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR839XZU/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR469WII/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR822AHX/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR016UEH/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR552XSN/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR441VHN/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
/experiments/ENCSR764CZW/	ChIP-seq	cell line	GM12878	-	-	-	pipeline completed	ENCODE3	GRCh38	Homo sapiens	0	0	2	2	isogenic
